13472,27245,26055,22389,30836,29844,-17619,2961,30409,31026,29022,23440,12706,31906,22920,25659,32060,27757,31491,32087,4627,23648,29829,22285,22345,27451,32582,31181,19385,2494,29835,8462,-29870,-18204,-19871,23925,-11084,-13529,27627,-32633,-12207,10541,-15213,-22897,30204,-7462,23417,-20379,-6774,-17415,9055,6642,-32439,22682,13561,-24023,-23967,17892,-3482,-10073,26418,32672,13548,-31656,
15765,31364,12114,31375,17350,16344,28086,28099,29800,26043,31893,23429,-5359,22184,1728,27468,2150,11061,32650,30038,23651,25686,29180,29853,32136,31804,31787,11271,32348,15661,32048,8587,-28726,-9487,30446,-9451,27797,28400,16879,16857,13627,19886,-7518,22908,32326,-24115,-32722,17866,-32697,-30844,2769,-13092,-22679,20345,-14908,13510,-6404,7887,7956,30768,-5225,-28782,-6827,31622,
22605,21677,-1344,28092,26490,25872,980,32630,31312,31502,26794,31618,30530,22066,15591,-16138,-7755,22994,24437,25814,30050,30481,31528,-9177,20620,3373,32420,20122,32555,-8187,-568,18144,-23722,-24573,-32740,-16869,19287,20108,-32753,-2995,-9656,-9019,18862,8602,-11901,-24224,-28821,-28518,31837,23344,21830,20182,13065,12025,8928,-31456,-25466,32593,4760,-25861,-3722,31728,-32763,27285,
-32132,14272,32758,31219,32027,-26422,32094,23745,20372,31787,-3664,31866,12091,28789,-32689,31859,32544,-16823,20349,31936,23065,23600,18137,21414,20091,13964,14332,32088,-11737,11615,14383,10289,-6423,-29496,-801,-9953,-6927,19379,-6610,-22580,-25665,7954,32562,-7633,30455,15649,-2273,7660,-3824,-28119,25683,7335,-23275,22732,27290,24802,25885,29643,-29467,6637,30593,-30640,-29442,-31110,
4326,-26752,-12094,14962,21237,15920,28757,25197,26385,3215,27615,-9886,18963,-22211,28413,23331,11069,22843,7953,32028,32340,1550,17894,31241,32765,32766,27101,17986,32291,32697,26728,32240,32481,18921,-30454,-29152,-24954,28640,-15708,-20948,19430,32609,17638,31240,26723,24091,16321,-23008,30841,-23492,-31788,-6921,5273,32731,27450,9883,-401,349,-18419,27390,-5569,-2141,18955,-5858,
31050,-2772,17135,28865,16499,13177,30393,9349,32693,-21217,11689,26872,5083,22974,17951,14876,28835,27640,1513,32736,-12974,27466,25720,14524,32681,32515,25490,30488,31293,31033,28046,24122,10469,32650,27930,-15508,-28310,30001,12246,31405,2208,-24971,-30612,18751,-32371,-23364,-27413,29196,15564,17599,-32733,-1442,30089,17870,20302,-29372,2383,4063,-20591,12008,9720,-10520,16944,-22177,
23865,31230,21336,32234,31580,32722,30025,22599,32196,-2046,29743,32568,32749,28089,31723,21489,20147,32767,28718,29388,22940,29839,32698,31132,19341,-6787,18925,26628,31042,13410,3365,31880,-22453,9919,24869,-5890,-8742,1735,13122,-23727,-6095,-32704,13751,-3606,-1092,16874,-8206,-24737,25842,-47,15779,14493,23397,13539,-2128,-10221,26450,32057,26749,-19096,10493,-29898,-32594,7573,
6525,10110,32767,32733,29672,9131,30110,10741,31383,29980,32629,31514,31657,27779,17448,32767,13259,26594,31241,29627,16662,32737,26667,21923,25577,31832,32488,32530,19725,8511,32532,-16580,32111,-31169,38,1501,-13902,-31469,12926,-30957,9424,13225,-3014,8975,8459,-17379,27736,247,-29965,19143,9883,-13999,28215,-1406,-19041,24353,20482,-7772,-4273,3940,26165,-31643,3919,28263,
-4595,21242,32685,32701,30069,30536,30623,32015,18042,25991,31796,32643,28387,-12934,32725,19390,10097,32506,19348,16163,-23266,10572,31948,-24740,23157,21428,26097,31131,32011,26157,28283,20962,-32444,-24949,-2319,-2088,-13021,-11886,-11659,6980,27353,-19954,-7918,2848,16366,30107,1670,-26415,31173,4132,-26445,-28504,23074,-31015,7282,21486,23183,24790,19815,-10226,7000,19736,16547,-25185,
32596,32258,-25980,26833,18155,23801,27058,-13956,30270,31339,31983,32275,25545,28026,29640,25447,3866,25461,10723,32372,12621,28678,29272,30769,-17459,20919,27072,27050,30594,5917,12626,-12093,-3344,-5754,-19968,18807,27278,-22522,-18482,29647,12546,-9569,-7125,5659,20522,16978,-13970,-20644,32539,20626,30963,-5077,30239,-15852,-14727,-11269,-27728,-25221,18462,-18493,11734,-32229,-30237,30454,
31817,23030,27388,32572,31326,27693,27235,32757,32149,2418,20884,29454,25594,32456,21663,31665,-15882,9162,32750,32495,30210,31043,30977,6151,31978,23707,32162,7075,31082,7473,17753,29284,-7835,23309,17989,3574,-9611,-17515,-18219,837,6334,-32678,-25250,14358,20461,-4504,-24584,-8428,-28661,-31461,1081,4220,12692,10489,-10682,32185,7148,-22620,-6268,31994,10374,-31904,-27541,-14701,
31112,7750,-19083,-7891,13574,27847,21539,31223,31493,20244,31096,26979,25512,26671,31825,31914,32258,31991,32518,28607,-12168,14528,19725,21362,18624,21309,-13061,32129,-29468,14014,12055,26048,10283,-31838,-26637,31803,29824,17270,24694,9943,9048,-25766,-10332,-18597,20563,19036,-7800,-7431,-5753,7089,4038,15980,30424,-29370,26165,-24846,26960,24892,-30052,-6435,14329,29619,30469,-19880,
31177,-22552,-22299,31185,28245,27818,-9125,19372,32725,30127,23193,22899,31180,32767,26990,28358,26044,138,31546,32753,20249,29241,4045,32069,30781,26119,30633,27445,20977,32767,-5959,26865,10085,-23772,-24009,10059,-16611,-17316,-31471,-26428,1677,-12886,-23147,-23438,-10076,-182,18581,-16418,-19885,-32767,8864,-986,-25762,14787,32517,6731,11235,19786,11633,-17902,25173,55,-32221,18761,
21257,3977,32663,-7588,18454,20494,32066,-3382,23422,24509,30609,30659,30439,14652,1786,14030,32367,23219,23882,29400,25435,31077,27121,32065,20322,16073,24978,23842,20966,30434,29555,24868,-24937,-32525,2616,31877,27077,-25568,-6744,32592,-22915,-21749,-11695,11563,12131,29309,-32719,29612,5108,23121,22435,-14469,-20659,10388,18389,-6750,25704,28554,21208,-22478,-25182,12144,14150,21337,
32753,30962,19101,24567,28399,30060,31577,32512,23138,21217,32542,-10130,-20657,32205,32691,27933,21620,31200,1516,27112,-14179,32604,-15203,30889,-17138,26415,23917,32527,11339,20334,18305,31493,-984,10727,-26625,-21683,-16345,-13041,8752,4084,23202,-24971,3833,31162,-25436,-6046,-2237,17131,-24622,-10013,32732,18402,29541,3272,29027,10935,27928,-19389,-22398,3961,-30743,-25695,27178,9049,
